Date,AAPL,MSFT,spread,spread_zscore,vol_ratio,spread_momentum
2023-09-21,172.24288940429688,314.7861633300781,142.54327392578125,-0.49120315491827116,0.9230818815697667,0.323272705078125
2023-09-22,173.09454345703125,312.3036193847656,139.20907592773438,-0.9405915754814478,0.7605714242781607,-3.334197998046875
2023-09-25,174.37205505371094,312.82574462890625,138.4536895751953,-1.0081867993948355,0.8492610923594685,-0.7553863525390625
2023-09-26,170.29200744628906,307.5058898925781,137.21388244628906,-1.1306724533915358,0.8295102567468878,-1.23980712890625
2023-09-27,168.77684020996094,308.146240234375,139.36940002441406,-0.8230604118721762,0.666276274759871,2.155517578125
2023-09-28,169.03431701660156,308.983642578125,139.94932556152344,-0.7675052491524752,0.7279629343023125,0.579925537109375
2023-09-29,169.54928588867188,311.06231689453125,141.51303100585938,-0.6073721708045132,0.7735397206988,1.5637054443359375
2023-10-02,172.06463623046875,317.0224914550781,144.95785522460938,-0.20309950445165523,1.0091663107663034,3.44482421875
2023-10-03,170.7277069091797,308.7373352050781,138.00962829589844,-1.1684504526080317,1.2323264685195523,-6.9482269287109375
2023-10-04,171.9755096435547,314.22467041015625,142.24916076660156,-0.5286277454662919,1.282226114421801,4.239532470703125
2023-10-05,173.21339416503906,314.6186828613281,141.40528869628906,-0.590511850843863,1.2919194294152792,-0.8438720703125
2023-10-06,175.76834106445312,322.40142822265625,146.63308715820312,0.1940901316897702,1.3761649054213938,5.2277984619140625
2023-10-09,177.25381469726562,324.9234619140625,147.66964721679688,0.42274232717120747,1.318292237289665,1.03656005859375
2023-10-10,176.6596221923828,323.5146179199219,146.85499572753906,0.35065233087837977,0.8251379755192088,-0.8146514892578125
2023-10-11,178.05596923828125,327.4848327636719,149.42886352539062,0.946745398753319,0.7758832340696962,2.5738677978515625
2023-10-12,178.95712280273438,326.2434997558594,147.286376953125,0.8712721943529259,0.8518708959372964,-2.142486572265625
2023-10-13,177.11517333984375,322.864501953125,145.74932861328125,0.6524703233259432,0.7067294423182097,-1.53704833984375
2023-10-16,176.98643493652344,327.7015686035156,150.7151336669922,1.8089723822229011,0.8179317227701743,4.9658050537109375
2023-10-17,175.431640625,327.13018798828125,151.69854736328125,1.823445499891138,0.7959846295785754,0.9834136962890625
2023-10-18,174.13436889648438,325.2090759277344,151.07470703125,1.4860744849679535,0.7732853173530146,-0.62384033203125
2023-10-19,173.758056640625,326.4012145996094,152.64315795898438,1.592607099353944,0.7852705735328964,1.568450927734375
2023-10-20,171.20306396484375,321.8202209472656,150.61715698242188,1.0776279373634667,0.848713891452822,-2.0260009765625
2023-10-23,171.3218994140625,324.4308776855469,153.10897827148438,1.4156709964862564,0.6667744733279328,2.4918212890625
2023-10-24,171.7576446533203,325.6228332519531,153.8651885986328,1.439406243802847,0.7412977671159938,0.7562103271484375
2023-10-25,169.44033813476562,335.6123962402344,166.17205810546875,2.873983645646072,1.1800062280396,12.306869506835938
2023-10-26,165.27117919921875,323.0220642089844,157.75088500976562,1.3842585245560934,1.5485621816331145,-8.421173095703125
2023-10-27,166.58827209472656,324.9135437011719,158.3252716064453,1.3269497391747114,1.4983909826875632,0.5743865966796875
2023-10-30,168.63821411132812,332.30224609375,163.66403198242188,1.8432967219422145,1.5807419228203239,5.3387603759765625
2023-10-31,169.1135711669922,333.09033203125,163.9767608642578,1.7220304692666306,1.7288484420923573,0.3127288818359375
2023-11-01,172.28250122070312,340.9322204589844,168.64971923828125,2.04913074752892,1.5899557186013418,4.6729583740234375
2023-11-02,175.84759521484375,343.1487731933594,167.30117797851562,1.6807709337826364,0.6485930876978628,-1.348541259765625
2023-11-03,174.93649291992188,347.562255859375,172.62576293945312,2.0153282371985197,0.6321932542136468,5.3245849609375
2023-11-06,177.49147033691406,351.2369079589844,173.7454376220703,1.8470043790674786,0.5312390394320714,1.1196746826171875
2023-11-07,180.0563507080078,355.1775207519531,175.1211700439453,1.7469131784859595,0.4250558324076479,1.375732421875
2023-11-08,181.115966796875,357.8078308105469,176.69186401367188,1.6715790650035844,0.17928644207922026,1.5706939697265625
2023-11-09,180.640625,355.3351135253906,174.69448852539062,1.3283977671617548,0.5356077921969881,-1.99737548828125
2023-11-10,184.8351287841797,364.18182373046875,179.34669494628906,1.6170969408643039,0.7435955529288699,4.6522064208984375
2023-11-13,183.24856567382812,361.2361755371094,177.98760986328125,1.3353146061265788,0.8883085850254148,-1.3590850830078125
2023-11-14,185.86639404296875,364.77288818359375,178.906494140625,1.288717800789585,0.8827616751856043,0.91888427734375
2023-11-15,186.43162536621094,364.9209899902344,178.48936462402344,1.1404477384833904,0.9002667564773135,-0.4171295166015625
2023-11-16,188.11732482910156,371.33746337890625,183.2201385498047,1.4638581611585006,0.8544459512813103,4.73077392578125
2023-11-17,188.09751892089844,365.09869384765625,177.0011749267578,0.7660471609244056,0.8779716406912044,-6.218963623046875
2023-11-20,189.84271240234375,372.5911560058594,182.74844360351562,1.3069608649882343,0.9473803576209004,5.7472686767578125
2023-11-21,189.03952026367188,368.2773132324219,179.23779296875,0.8408100860016018,1.020081443238399,-3.510650634765625
2023-11-22,189.70391845703125,372.99591064453125,183.2919921875,1.229139884861189,1.1206587137358683,4.05419921875
2023-11-24,188.37515258789062,372.581298828125,184.20614624023438,1.2767353147353677,1.3245353327957157,0.914154052734375
2023-11-27,188.19667053222656,373.7461242675781,185.54945373535156,1.4269012476193728,1.0379694459007,1.3433074951171875
2023-11-28,188.80152893066406,377.7835998535156,188.98207092285156,1.7986224900580328,0.8596879367874838,3.4326171875
2023-11-29,187.7801971435547,373.9830627441406,186.20286560058594,1.3064861141079567,0.773895267737943,-2.779205322265625
2023-11-30,188.35533142089844,374.04229736328125,185.6869659423828,1.1301613738601533,0.6670065814698966,-0.515899658203125
2023-12-01,189.63449096679688,369.6988525390625,180.06436157226562,-0.02731902462464683,0.7898492114166267,-5.6226043701171875
2023-12-04,187.83966064453125,364.39776611328125,176.55810546875,-0.8830488626990974,0.844559940002306,-3.506256103515625
2023-12-05,191.7961883544922,367.7343444824219,175.9381561279297,-1.089448982508127,0.7973221423343892,-0.6199493408203125
2023-12-06,190.70542907714844,364.0621643066406,173.3567352294922,-1.6324081007895954,0.7894797064621164,-2.5814208984375
2023-12-07,192.63906860351562,366.1845397949219,173.54547119140625,-1.485131941162807,0.8781155881896959,0.1887359619140625
2023-12-08,194.0669708251953,369.4223937988281,175.3554229736328,-1.1014673453428696,0.909934567320745,1.8099517822265625
2023-12-11,191.55821228027344,366.530029296875,174.97181701660156,-1.100779848597031,0.8327891873795767,-0.38360595703125
2023-12-12,193.07534790039062,369.5704650878906,176.4951171875,-0.7478185520227736,0.8209062773073736,1.5233001708984375
2023-12-13,196.29808044433594,369.5605773925781,173.2624969482422,-1.3134618865528145,0.6377572262970991,-3.2326202392578125
2023-12-14,196.4468231201172,361.2290344238281,164.78221130371094,-2.3990432073144814,1.0731237056683698,-8.48028564453125
2023-12-15,195.91136169433594,365.96734619140625,170.0559844970703,-1.346350373976311,1.1890585901839081,5.273773193359375
2023-12-18,194.24546813964844,367.86260986328125,173.6171417236328,-0.7317783447271573,1.2320778183142669,3.5611572265625
2023-12-19,195.28663635253906,368.4648742675781,173.17823791503906,-0.7255146215758959,1.2977235195761798,-0.43890380859375
2023-12-20,193.19435119628906,365.8587341308594,172.6643829345703,-0.7446475698190977,1.3548650727507605,-0.51385498046875
2023-12-21,193.04562377929688,368.74127197265625,175.69564819335938,-0.21182890795726056,0.7725846404782023,3.0312652587890625
